party_hp,party_extras,frac_party_hp,frac_party_extras,num_party_down,frac_party_down,success,enemies_hp,num_enemies_down,num_enemies,frac_enemies_down,CRs,totalXP,num_rounds,num_turns
-2,0,-0.047619047619047616,0.0,4.0,0.8,0,99.0,0,6,0.0,1/8_1/4_0_1/2_1/8_1/8,470.0,4,38
12,2,0.2857142857142857,0.4,0.0,0.0,1,-2.5,3,3,1.0,1/2_1/2_0,420.0,4,26
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,85.5,0,5,0.0,1/8_1/2_0_1/4_1/4,470.0,4,33
-3,0,-0.07142857142857142,0.0,5.0,1.0,0,43.0,3,6,0.5,1/8_1/8_1/8_1/8_1/4_1/4,400.0,6,53
-1,0,-0.023809523809523808,0.0,5.0,1.0,0,29.0,3,7,0.42857142857142855,1/8_1/8_0_1/4_1/4_1/8_0,487.5,5,49
-5,0,-0.11904761904761904,0.0,1.0,0.2,0,67.5,1,4,0.25,1/8_1/2_1/2_0,470.0,4,31
-3,0,-0.07142857142857142,0.0,4.0,0.8,0,68.0,1,4,0.25,1/8_1/4_1/4_1/2,450.0,4,29
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,16.0,0,1,0.0,2,450.0,3,16
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,30.0,0,1,0.0,2,450.0,3,14
17,0,0.40476190476190477,0.0,0.0,0.0,1,-6.0,4,4,1.0,1_1/8_0_0,490.0,4,30
5,0,0.11904761904761904,0.0,1.0,0.2,1,-2.5,6,6,1.0,1/8_1/2_1/8_0_1/4_0,440.0,5,45
-1,1,-0.023809523809523808,0.2,5.0,1.0,0,84.5,0,9,0.0,0_1/8_0_0_1/8_1/8_0_1/4_1/8,475.0,4,39
-2,1,-0.047619047619047616,0.2,1.0,0.2,0,9.0,0,1,0.0,2,450.0,3,15
8,0,0.19047619047619047,0.0,1.0,0.2,1,-6.0,7,7,1.0,1/8_1/8_1/4_1/8_0_1/4_0,487.5,6,56
7,1,0.16666666666666666,0.2,0.0,0.0,1,-6.0,3,3,1.0,1/8_1/2_1/2,450.0,6,39
-2,1,-0.047619047619047616,0.2,1.0,0.2,0,23.0,0,1,0.0,2,450.0,3,13
3,0,0.07142857142857142,0.0,1.0,0.2,1,-2.0,2,2,1.0,1_1/2,450.0,5,27
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,30.0,0,1,0.0,2,450.0,3,13
-1,1,-0.023809523809523808,0.2,1.0,0.2,0,26.0,1,2,0.5,1/2_1,450.0,4,26
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,37.0,0,1,0.0,2,450.0,3,14
-1,1,-0.023809523809523808,0.2,2.0,0.4,0,92.5,0,6,0.0,0_1/4_0_0_1/4_1/2,460.0,4,32
-6,1,-0.14285714285714285,0.2,1.0,0.2,0,89.0,0,2,0.0,1_1/2,450.0,3,15
16,1,0.38095238095238093,0.2,0.0,0.0,1,-6.0,4,4,1.0,0_1_0_1/8,490.0,4,25
23,1,0.5476190476190477,0.2,0.0,0.0,1,-13.0,4,4,1.0,1/8_1_0_0,490.0,3,22
17,0,0.40476190476190477,0.0,0.0,0.0,1,-2.0,4,4,1.0,1/4_1/2_1/8_1/4,450.0,6,40
-3,1,-0.07142857142857142,0.2,3.0,0.6,0,78.0,0,5,0.0,1/2_1/4_1/8_0_1/8,420.0,4,29
12,1,0.2857142857142857,0.2,0.0,0.0,1,-2.0,2,2,1.0,1/2_1,450.0,5,28
27,2,0.6428571428571429,0.4,0.0,0.0,1,-13.0,3,3,1.0,0_1_0,440.0,3,19
12,2,0.2857142857142857,0.4,0.0,0.0,1,-2.5,3,3,1.0,1_0_1/8,470.0,3,23
0,2,0.0,0.4,3.0,0.6,0,96.0,0,6,0.0,1/4_0_1/2_1/8_1/4_0,490.0,3,30
-2,0,-0.047619047619047616,0.0,5.0,1.0,0,50.0,1,6,0.16666666666666666,1/8_0_0_1/4_0_1/2,410.0,4,29
9,0,0.21428571428571427,0.0,0.0,0.0,1,-12.5,2,2,1.0,1_1/4,375.0,4,24
4,0,0.09523809523809523,0.0,3.0,0.6,1,-6.0,8,8,1.0,0_1/4_0_1/4_1/8_1/8_0_0,475.0,5,43
-3,0,-0.07142857142857142,0.0,3.0,0.6,0,40.0,2,4,0.5,1/8_1/4_1/2_1/4,450.0,5,37
9,0,0.21428571428571427,0.0,0.0,0.0,1,-13.0,4,4,1.0,1/8_1_0_0,490.0,4,30
5,0,0.11904761904761904,0.0,1.0,0.2,1,-2.5,4,4,1.0,1/2_1/2_1/8_0,470.0,4,32
-1,0,-0.023809523809523808,0.0,2.0,0.4,0,89.0,0,6,0.0,1/2_1/4_1/8_0_1/4_0,490.0,4,35
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,50.0,2,5,0.4,1/8_0_1/2_1/2_0,490.0,4,36
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,2.0,0,1,0.0,2,450.0,3,16
-2,3,-0.047619047619047616,0.6,4.0,0.8,0,113.0,0,6,0.0,1/8_0_1/8_1/4_1/8_1/2,470.0,4,29
-7,3,-0.16666666666666666,0.6,1.0,0.2,0,30.0,0,1,0.0,2,450.0,2,12
-6,0,-0.14285714285714285,0.0,2.0,0.4,0,5.0,1,2,0.5,1/2_1,450.0,5,26
17,1,0.40476190476190477,0.2,0.0,0.0,1,-2.5,3,3,1.0,1_1/8_0,470.0,4,25
19,3,0.4523809523809524,0.6,0.0,0.0,1,-2.5,5,5,1.0,1/2_1/8_1/4_0_0,390.0,4,29
-2,0,-0.047619047619047616,0.0,2.0,0.4,0,120.5,0,5,0.0,1/4_0_1/4_1/8_1/2,470.0,3,26
5,0,0.11904761904761904,0.0,2.0,0.4,1,-6.0,4,4,1.0,0_1_1/8_0,490.0,5,33
3,0,0.07142857142857142,0.0,1.0,0.2,1,-2.5,4,4,1.0,0_1/2_1/8_1/2,470.0,6,44
13,0,0.30952380952380953,0.0,0.0,0.0,1,-6.0,4,4,1.0,1/8_0_0_1,490.0,4,29
9,1,0.21428571428571427,0.2,0.0,0.0,1,-6.0,4,4,1.0,1_1/8_0_0,490.0,4,25
8,0,0.19047619047619047,0.0,0.0,0.0,1,-2.5,5,5,1.0,0_0_1/2_1/4_1/8,390.0,5,40
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,39.5,3,6,0.5,1/8_0_1/8_0_1/4_1/2,440.0,5,45
13,2,0.30952380952380953,0.4,0.0,0.0,1,-6.0,4,4,1.0,1_0_1/8_0,490.0,4,28
-1,1,-0.023809523809523808,0.2,1.0,0.2,0,89.0,0,2,0.0,1_1/2,450.0,3,18
12,0,0.2857142857142857,0.0,0.0,0.0,1,-2.0,2,2,1.0,1_1/2,450.0,5,29
7,0,0.16666666666666666,0.0,0.0,0.0,1,-2.0,3,3,1.0,1/2_1/4_1/4,400.0,5,37
-2,1,-0.047619047619047616,0.2,2.0,0.4,0,92.5,0,5,0.0,1/4_1/8_1/2_1/4_0,470.0,3,29
-1,0,-0.023809523809523808,0.0,5.0,1.0,0,43.0,2,8,0.25,0_1/4_1/4_0_0_0_1/8_1/8,475.0,4,46
3,0,0.07142857142857142,0.0,0.0,0.0,1,-5.5,4,4,1.0,1/4_1/4_0_1/2,420.0,6,46
19,0,0.4523809523809524,0.0,0.0,0.0,1,-6.5,7,7,1.0,1/4_0_1/8_0_1/8_1/8_1/8,425.0,4,40
17,0,0.40476190476190477,0.0,0.0,0.0,1,-9.5,3,3,1.0,1_0_1/8,470.0,4,24
7,0,0.16666666666666666,0.0,1.0,0.2,1,-2.0,2,2,1.0,1_1/2,450.0,5,27
8,0,0.19047619047619047,0.0,1.0,0.2,1,-6.0,6,6,1.0,1/4_1/8_1/8_1/8_1/8_1/4,400.0,6,57
22,2,0.5238095238095238,0.4,0.0,0.0,1,-3.0,7,7,1.0,0_0_1/8_1/4_0_1/8_1/8,387.5,4,34
27,3,0.6428571428571429,0.6,0.0,0.0,1,-6.0,3,3,1.0,0_1_0,440.0,3,18
-1,0,-0.023809523809523808,0.0,3.0,0.6,0,60.5,2,6,0.3333333333333333,1/2_1/4_1/8_0_1/8_0,440.0,4,36
11,0,0.2619047619047619,0.0,0.0,0.0,1,-6.0,4,4,1.0,1_1/8_0_0,490.0,5,34
23,2,0.5476190476190477,0.4,0.0,0.0,1,-6.0,4,4,1.0,1/8_0_1_0,490.0,3,18
21,1,0.5,0.2,0.0,0.0,1,-6.0,4,4,1.0,1_0_1/8_0,490.0,4,28
13,0,0.30952380952380953,0.0,0.0,0.0,1,-2.5,4,4,1.0,1/2_1/8_1/2_0,470.0,4,30
-2,1,-0.047619047619047616,0.2,1.0,0.2,0,9.0,0,1,0.0,2,450.0,3,15
12,3,0.2857142857142857,0.6,0.0,0.0,1,-12.5,2,2,1.0,1_1/4,375.0,4,23
0,0,0.0,0.0,5.0,1.0,0,57.0,2,7,0.2857142857142857,1/4_1/4_1/8_0_1/8_1/8_0,487.5,5,43
22,3,0.5238095238095238,0.6,0.0,0.0,1,-2.5,3,3,1.0,0_1_1/8,470.0,4,23
-1,0,-0.023809523809523808,0.0,3.0,0.6,0,67.5,1,6,0.16666666666666666,1/4_1/8_0_1/8_1/2_0,440.0,4,36
-7,4,-0.16666666666666666,0.8,1.0,0.2,0,58.0,0,1,0.0,2,450.0,2,8
-2,1,-0.047619047619047616,0.2,1.0,0.2,0,2.0,0,1,0.0,2,450.0,3,16
12,1,0.2857142857142857,0.2,0.0,0.0,1,-2.5,3,3,1.0,1/8_0_1,470.0,4,26
17,2,0.40476190476190477,0.4,0.0,0.0,1,-2.5,3,3,1.0,1/2_1/2_0,420.0,4,26
7,1,0.16666666666666666,0.2,0.0,0.0,1,-2.5,3,3,1.0,1/8_1_0,470.0,4,25
17,0,0.40476190476190477,0.0,0.0,0.0,1,-6.0,4,4,1.0,1_1/8_0_0,490.0,4,28
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,107.0,0,5,0.0,1/4_1/4_1/4_1/8_1/4,450.0,4,34
0,0,0.0,0.0,3.0,0.6,0,99.5,0,6,0.0,1/4_1/8_0_1/4_1/4_0,390.0,3,27
19,2,0.4523809523809524,0.4,0.0,0.0,1,-2.5,5,5,1.0,1/2_1/8_1/4_0_0,390.0,4,30
-2,1,-0.047619047619047616,0.2,2.0,0.4,0,71.0,1,5,0.2,0_1/2_1/2_1/8_0,490.0,4,31
12,1,0.2857142857142857,0.2,0.0,0.0,1,-5.5,2,2,1.0,1_1/4,375.0,4,21
-2,0,-0.047619047619047616,0.0,2.0,0.4,0,82.0,1,6,0.16666666666666666,1/2_0_1/4_1/8_1/4_0,490.0,4,41
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,2.0,0,1,0.0,2,450.0,3,18
-3,0,-0.07142857142857142,0.0,4.0,0.8,0,54.0,1,4,0.25,1/4_1/4_1/2_1/8,450.0,5,34
15,2,0.35714285714285715,0.4,0.0,0.0,1,-5.5,2,2,1.0,1_1/4,375.0,3,19
16,0,0.38095238095238093,0.0,0.0,0.0,1,-2.0,2,2,1.0,1_1/2,450.0,4,21
15,2,0.35714285714285715,0.4,0.0,0.0,1,-5.5,2,2,1.0,1_1/4,375.0,4,21
-1,1,-0.023809523809523808,0.2,2.0,0.4,0,117.5,0,6,0.0,1/4_1/4_1/4_0_1/8_1/4,470.0,4,34
-1,0,-0.023809523809523808,0.0,2.0,0.4,0,50.5,2,6,0.3333333333333333,0_1/4_0_1/4_1/8_1/4,390.0,4,37
12,2,0.2857142857142857,0.4,0.0,0.0,1,-5.5,2,2,1.0,1/4_1,375.0,4,24
0,1,0.0,0.2,1.0,0.2,0,74.5,1,6,0.16666666666666666,1/8_0_1/2_1/8_1/4_0,440.0,4,35
-1,1,-0.023809523809523808,0.2,1.0,0.2,0,127.5,0,6,0.0,1/8_1/8_1/8_1/4_1/4_1/4,450.0,4,31
12,0,0.2857142857142857,0.0,0.0,0.0,1,-6.0,5,5,1.0,1/4_1/8_0_1/8_1/2,420.0,6,40
15,0,0.35714285714285715,0.0,0.0,0.0,1,-2.5,5,5,1.0,1/8_0_0_1/4_1/2,390.0,5,37
-20,2,-0.47619047619047616,0.4,1.0,0.2,0,30.0,0,1,0.0,2,450.0,3,13
12,1,0.2857142857142857,0.2,0.0,0.0,1,-2.0,3,3,1.0,1/4_1/2_1/4,400.0,4,28
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,9.0,0,1,0.0,2,450.0,3,15
13,2,0.30952380952380953,0.4,0.0,0.0,1,-6.0,5,5,1.0,1/8_1/2_1/8_1/4_0,420.0,5,35
7,3,0.16666666666666666,0.6,0.0,0.0,1,-2.5,3,3,1.0,1/8_0_1,470.0,4,25
23,3,0.5476190476190477,0.6,0.0,0.0,1,-6.0,3,3,1.0,1_0_0,440.0,3,19
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,9.0,0,1,0.0,2,450.0,4,19
-1,0,-0.023809523809523808,0.0,3.0,0.6,0,43.0,2,5,0.4,1/8_1/2_1/8_1/4_0,420.0,5,41
11,0,0.2619047619047619,0.0,1.0,0.2,1,-5.0,1,1,1.0,2,450.0,3,15
7,0,0.16666666666666666,0.0,2.0,0.4,1,-9.5,5,5,1.0,0_1/4_1/2_1/8_0,390.0,4,35
-20,3,-0.47619047619047616,0.6,1.0,0.2,0,30.0,0,1,0.0,2,450.0,3,14
8,0,0.19047619047619047,0.0,0.0,0.0,1,-2.0,2,2,1.0,1/2_1,450.0,5,29
6,1,0.14285714285714285,0.2,0.0,0.0,1,-6.0,4,4,1.0,0_1_1/8_0,490.0,5,36
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,37.0,0,1,0.0,2,450.0,3,14
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,36.0,2,6,0.3333333333333333,0_0_1/8_0_1/4_1/2,410.0,4,40
8,0,0.19047619047619047,0.0,0.0,0.0,1,-2.5,5,5,1.0,0_1/4_0_1/2_1/8,390.0,5,41
16,0,0.38095238095238093,0.0,0.0,0.0,1,-5.0,1,1,1.0,2,450.0,3,15
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,74.5,1,6,0.16666666666666666,0_0_1/2_1/8_1/8_1/4,440.0,4,38
4,0,0.09523809523809523,0.0,2.0,0.4,1,-3.0,8,8,1.0,0_0_0_0_1/4_1/8_1/8_0,375.0,5,48
17,0,0.40476190476190477,0.0,0.0,0.0,1,-2.5,3,3,1.0,1_0_1/8,470.0,4,23
8,0,0.19047619047619047,0.0,0.0,0.0,1,-2.0,2,2,1.0,1/2_1,450.0,5,28
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,9.0,0,1,0.0,2,450.0,3,18
0,0,0.0,0.0,4.0,0.8,0,54.0,2,6,0.3333333333333333,1/4_0_1/4_1/8_1/4_1/8,420.0,4,38
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,81.5,0,6,0.0,1/2_1/8_0_1/8_1/4_0,440.0,4,40
16,1,0.38095238095238093,0.2,0.0,0.0,1,-12.0,1,1,1.0,2,450.0,3,16
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,30.0,0,1,0.0,2,450.0,3,16
-2,2,-0.047619047619047616,0.4,5.0,1.0,0,92.5,0,6,0.0,1/2_1/4_0_0_0_1/4,460.0,3,28
1,0,0.023809523809523808,0.0,2.0,0.4,1,-6.0,5,5,1.0,1/8_1/2_0_1/2_0,490.0,5,34
-1,0,-0.023809523809523808,0.0,3.0,0.6,0,71.0,0,6,0.0,1/8_0_1/4_1/2_0_0,410.0,4,35
0,0,0.0,0.0,4.0,0.8,0,57.0,1,8,0.125,1/8_0_0_0_1/4_0_1/4_1/8,475.0,3,34
6,0,0.14285714285714285,0.0,0.0,0.0,1,-6.0,4,4,1.0,1_0_1/8_0,490.0,4,31
17,1,0.40476190476190477,0.2,0.0,0.0,1,-2.5,3,3,1.0,1/8_1_0,470.0,3,20
11,3,0.2619047619047619,0.6,0.0,0.0,1,-5.0,1,1,1.0,2,450.0,3,16
-6,0,-0.14285714285714285,0.0,2.0,0.4,0,12.0,1,2,0.5,1/2_1,450.0,5,26
11,0,0.2619047619047619,0.0,0.0,0.0,1,-6.5,8,8,1.0,1/8_1/8_0_1/8_1/4_0_0_0,412.5,5,50
12,1,0.2857142857142857,0.2,0.0,0.0,1,-2.0,2,2,1.0,1/2_1,450.0,5,29
12,1,0.2857142857142857,0.2,0.0,0.0,1,-2.0,2,2,1.0,1/2_1,450.0,5,31
20,2,0.47619047619047616,0.4,0.0,0.0,1,-13.0,3,3,1.0,0_1_0,440.0,3,22
16,2,0.38095238095238093,0.4,0.0,0.0,1,-6.0,3,3,1.0,0_1_0,440.0,3,21
19,0,0.4523809523809524,0.0,0.0,0.0,1,-6.0,7,7,1.0,0_1/4_0_0_0_1/8_1/4,412.5,4,38
-3,2,-0.07142857142857142,0.4,3.0,0.6,0,117.0,0,6,0.0,0_1/4_1/8_0_1/4_1/2,490.0,3,30
15,0,0.35714285714285715,0.0,1.0,0.2,1,-3.0,7,8,0.875,0_0_0_0_1/8_0_1/2_0,462.5,4,36
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,30.0,0,1,0.0,2,450.0,3,15
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,23.0,0,1,0.0,2,450.0,3,16
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,82.0,1,6,0.16666666666666666,0_1/2_1/4_1/4_1/8_0,490.0,4,39
0,0,0.0,0.0,3.0,0.6,0,60.5,1,6,0.16666666666666666,1/2_1/4_0_1/8_1/8_0,440.0,4,37
17,0,0.40476190476190477,0.0,0.0,0.0,1,-10.0,6,6,1.0,1/8_1/2_0_1/8_0_1/8,390.0,5,40
16,1,0.38095238095238093,0.2,0.0,0.0,1,-5.0,1,1,1.0,2,450.0,3,16
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,58.0,1,4,0.25,1/4_1/4_1/4_1/4,400.0,5,36
16,3,0.38095238095238093,0.6,0.0,0.0,1,-3.0,7,7,1.0,0_1/8_0_1/2_0_1/8_0,475.0,4,37
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,71.0,1,6,0.16666666666666666,1/8_1/2_1/8_1/4_1/8_0,470.0,5,41
0,0,0.0,0.0,3.0,0.6,0,36.0,2,6,0.3333333333333333,0_0_1/4_1/8_1/2_0,410.0,4,33
17,1,0.40476190476190477,0.2,0.0,0.0,1,-6.0,4,4,1.0,0_1_1/8_0,490.0,4,28
-2,0,-0.047619047619047616,0.0,1.0,0.2,0,16.0,0,1,0.0,2,450.0,3,13
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,16.0,0,1,0.0,2,450.0,3,15
23,3,0.5476190476190477,0.6,0.0,0.0,1,-5.5,2,2,1.0,1_1/4,375.0,4,24
-4,3,-0.09523809523809523,0.6,2.0,0.4,0,71.5,0,2,0.0,1/4_1,375.0,3,15
-20,2,-0.47619047619047616,0.4,1.0,0.2,0,16.0,0,1,0.0,2,450.0,3,15
25,0,0.5952380952380952,0.0,0.0,0.0,1,-3.0,6,7,0.8571428571428571,1/8_0_0_1/8_1/4_1/8_0,387.5,3,26
20,2,0.47619047619047616,0.4,0.0,0.0,1,-3.0,6,6,1.0,1/8_1/2_0_1/8_0_1/8,390.0,4,37
12,1,0.2857142857142857,0.2,0.0,0.0,1,-2.0,2,2,1.0,1/2_1,450.0,5,29
12,0,0.2857142857142857,0.0,0.0,0.0,1,-6.0,3,3,1.0,1/2_1/2_1/8,450.0,5,32
9,2,0.21428571428571427,0.4,0.0,0.0,1,-5.5,2,2,1.0,1_1/4,375.0,5,28
-7,0,-0.16666666666666666,0.0,4.0,0.8,0,40.0,2,4,0.5,1/2_1/8_1/4_1/4,450.0,5,33
2,0,0.047619047619047616,0.0,1.0,0.2,1,-6.0,4,4,1.0,1/8_1_0_0,490.0,4,31
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,16.0,0,1,0.0,2,450.0,3,15
-4,0,-0.09523809523809523,0.0,4.0,0.8,0,26.0,2,4,0.5,1/2_1/8_1/4_1/4,450.0,4,29
10,0,0.23809523809523808,0.0,0.0,0.0,1,-2.5,7,7,1.0,1/8_0_0_1/4_0_1/4_1/8,450.0,5,49
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,37.0,0,1,0.0,2,450.0,3,13
-1,0,-0.023809523809523808,0.0,1.0,0.2,0,12.0,1,2,0.5,1/2_1,450.0,5,28
-7,4,-0.16666666666666666,0.8,1.0,0.2,0,51.0,0,1,0.0,2,450.0,2,10
-1,0,-0.023809523809523808,0.0,2.0,0.4,0,25.5,2,4,0.5,1/8_1/2_1/2_0,470.0,5,40
-1,0,-0.023809523809523808,0.0,5.0,1.0,0,50.0,2,9,0.2222222222222222,1/4_0_0_1/8_0_0_1/4_0_0,462.5,4,39
18,0,0.42857142857142855,0.0,0.0,0.0,1,-2.5,4,5,0.8,1/8_0_1/4_1/2_0,390.0,4,30
12,2,0.2857142857142857,0.4,0.0,0.0,1,-2.5,3,3,1.0,1_0_1/8,470.0,4,26
11,0,0.2619047619047619,0.0,1.0,0.2,1,-6.0,7,7,1.0,1/8_0_1/4_1/4_1/8_0_1/8,487.5,5,47
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,117.5,0,6,0.0,0_1/8_1/4_1/4_1/4_1/4,470.0,4,42
12,3,0.2857142857142857,0.6,0.0,0.0,1,-2.5,3,3,1.0,1/8_1_0,470.0,4,27
12,0,0.2857142857142857,0.0,0.0,0.0,1,-3.0,7,7,1.0,1/8_0_1/4_1/8_1/8_1/8_1/8,462.5,5,49
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,106.0,0,6,0.0,1/4_1/8_1/8_1/8_1/2_0,470.0,4,37
16,1,0.38095238095238093,0.2,0.0,0.0,1,-5.0,1,1,1.0,2,450.0,3,15
12,1,0.2857142857142857,0.2,0.0,0.0,1,-2.0,2,2,1.0,1_1/2,450.0,5,29
8,2,0.19047619047619047,0.4,0.0,0.0,1,-13.0,4,4,1.0,1/8_1_0_0,490.0,4,28
12,0,0.2857142857142857,0.0,1.0,0.2,1,-6.0,4,4,1.0,1_1/8_0_0,490.0,4,28
-4,0,-0.09523809523809523,0.0,3.0,0.6,0,89.0,0,6,0.0,1/4_0_1/2_0_1/4_1/8,490.0,4,37
16,3,0.38095238095238093,0.6,0.0,0.0,1,-5.0,1,1,1.0,2,450.0,3,17
22,1,0.5238095238095238,0.2,0.0,0.0,1,-2.5,3,3,1.0,0_1/2_1/2,420.0,4,24
17,1,0.40476190476190477,0.2,0.0,0.0,1,-6.0,4,4,1.0,0_1/8_1_0,490.0,4,29
-3,2,-0.07142857142857142,0.4,2.0,0.4,0,135.0,0,5,0.0,1/4_1/8_1/4_1/4_1/4,450.0,4,32
0,2,0.0,0.4,4.0,0.8,0,71.0,0,6,0.0,1/2_0_1/4_0_0_1/8,410.0,4,30
20,3,0.47619047619047616,0.6,0.0,0.0,1,-6.0,4,4,1.0,1_0_0_1/8,490.0,4,26
10,0,0.23809523809523808,0.0,0.0,0.0,1,-3.0,7,7,1.0,1/2_1/8_0_1/8_0_0_0,475.0,5,44
-3,0,-0.07142857142857142,0.0,3.0,0.6,0,92.5,0,5,0.0,1/4_1/8_0_1/2_1/4,470.0,4,29
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,23.0,0,1,0.0,2,450.0,3,13
-1,0,-0.023809523809523808,0.0,3.0,0.6,0,85.5,0,6,0.0,1/4_0_0_1/2_1/4_0,460.0,4,33
3,0,0.07142857142857142,0.0,1.0,0.2,1,-2.5,4,4,1.0,1/8_1/2_1/4_1/8,400.0,5,38
27,3,0.6428571428571429,0.6,0.0,0.0,1,-6.0,3,3,1.0,1_0_0,440.0,3,18
19,4,0.4523809523809524,0.8,0.0,0.0,1,-6.0,3,3,1.0,1_0_0,440.0,3,19
12,0,0.2857142857142857,0.0,0.0,0.0,1,-13.0,4,4,1.0,1/8_1_0_0,490.0,3,25
-2,0,-0.047619047619047616,0.0,2.0,0.4,0,60.5,2,6,0.3333333333333333,1/8_0_1/2_1/4_0_1/8,440.0,4,38
-1,0,-0.023809523809523808,0.0,4.0,0.8,0,85.5,0,6,0.0,0_1/8_1/4_0_1/4_1/4,390.0,4,34
9,0,0.21428571428571427,0.0,1.0,0.2,1,-6.0,5,5,1.0,1/2_1/8_0_1/4_1/8,420.0,5,38
10,0,0.23809523809523808,0.0,0.0,0.0,1,-3.0,6,6,1.0,1/8_0_1/8_1/2_0_1/8,390.0,6,50
20,1,0.47619047619047616,0.2,0.0,0.0,1,0.0,10,10,1.0,1/8_1/8_1/8_1/8_0_1/8_0_0_1/8_0,475.0,5,57
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,2.0,0,1,0.0,2,450.0,3,17
27,2,0.6428571428571429,0.4,0.0,0.0,1,-2.5,3,3,1.0,1_1/8_0,470.0,3,16
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,16.0,0,1,0.0,2,450.0,3,15
16,0,0.38095238095238093,0.0,0.0,0.0,1,-5.5,4,4,1.0,1/4_1/4_0_1/2,420.0,4,27
-2,1,-0.047619047619047616,0.2,1.0,0.2,0,9.0,0,1,0.0,2,450.0,3,15
22,2,0.5238095238095238,0.4,0.0,0.0,1,-9.5,3,3,1.0,1/8_1_0,470.0,4,23
0,1,0.0,0.2,3.0,0.6,0,95.5,0,6,0.0,1/4_1/8_1/8_1/2_0_0,440.0,3,28
18,0,0.42857142857142855,0.0,0.0,0.0,1,-2.5,5,5,1.0,1/4_1/2_0_0_1/8,390.0,4,33
12,1,0.2857142857142857,0.2,0.0,0.0,1,-5.5,2,2,1.0,1_1/4,375.0,4,25
12,1,0.2857142857142857,0.2,0.0,0.0,1,-6.0,3,3,1.0,1/8_1/2_1/2,450.0,5,31
10,1,0.23809523809523808,0.2,0.0,0.0,1,-6.0,4,4,1.0,0_0_1/2_1/2,440.0,5,37
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,99.0,0,6,0.0,0_1/2_1/8_1/8_1/4_1/8,470.0,4,38
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,23.0,0,1,0.0,2,450.0,3,15
-3,0,-0.07142857142857142,0.0,1.0,0.2,0,39.5,1,3,0.3333333333333333,1_1/8_0,470.0,3,17
0,3,0.0,0.6,3.0,0.6,0,120.5,0,5,0.0,1/4_1/8_1/4_0_1/2,470.0,3,22
-3,2,-0.07142857142857142,0.4,3.0,0.6,0,124.0,0,5,0.0,1/2_1/4_0_0_1/4,440.0,3,22
2,0,0.047619047619047616,0.0,2.0,0.4,1,-2.5,4,4,1.0,1/4_1/8_1/2_1/8,400.0,6,39
12,0,0.2857142857142857,0.0,0.0,0.0,1,-2.5,3,3,1.0,1_1/8_0,470.0,4,24
16,2,0.38095238095238093,0.4,0.0,0.0,1,-13.0,4,4,1.0,1_1/8_0_0,490.0,4,27
-2,0,-0.047619047619047616,0.0,1.0,0.2,0,16.0,0,1,0.0,2,450.0,3,13
-1,0,-0.023809523809523808,0.0,4.0,0.8,0,46.5,3,10,0.3,0_0_1/8_0_0_1/4_0_1/4_0_0,487.5,3,42
-6,2,-0.14285714285714285,0.4,1.0,0.2,0,26.0,1,2,0.5,1/2_1,450.0,4,25
-1,0,-0.023809523809523808,0.0,1.0,0.2,0,5.0,1,2,0.5,1/2_1,450.0,5,29
-3,2,-0.07142857142857142,0.4,3.0,0.6,0,128.0,0,5,0.0,1/8_1/4_1/4_1/4_1/4,450.0,3,25
-3,0,-0.07142857142857142,0.0,4.0,0.8,0,71.0,1,6,0.16666666666666666,1/8_0_1/8_1/8_1/4_1/2,470.0,4,35
2,0,0.047619047619047616,0.0,1.0,0.2,1,-2.5,6,6,1.0,1/4_1/8_0_1/2_0_1/8,440.0,5,44
