party_hp,party_extras,frac_party_hp,frac_party_extras,num_party_down,frac_party_down,success,enemies_hp,num_enemies_down,num_enemies,frac_enemies_down,CRs,totalXP,num_rounds,num_turns
-4,3,-0.09523809523809523,0.6,3.0,0.6,0,125.0,0,4,0.0,0_2_1/2_0,1140.0,2,15
-8,1,-0.19047619047619047,0.2,1.0,0.2,0,196.0,0,5,0.0,0_2_1_1/4_1/8,1470.0,2,18
-3,0,-0.07142857142857142,0.0,2.0,0.4,0,19.0,2,3,0.6666666666666666,1_1/4_0,520.0,4,26
-2,0,-0.047619047619047616,0.0,1.0,0.2,0,107.5,0,3,0.0,2_0_1/2,1120.0,3,19
-7,1,-0.16666666666666666,0.2,2.0,0.4,0,110.5,0,3,0.0,1_1/2_1/4,700.0,3,20
-3,0,-0.07142857142857142,0.0,2.0,0.4,0,82.0,0,4,0.0,1/2_0_0_1,640.0,3,24
-2,3,-0.047619047619047616,0.6,2.0,0.4,0,217.0,0,6,0.0,0_1/4_0_1/2_1/4_2,1340.0,2,14
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,165.0,0,2,0.0,2_2,1350.0,2,8
-2,1,-0.047619047619047616,0.2,2.0,0.4,0,118.0,0,3,0.0,2_1/2_1/8,1150.0,2,14
-3,2,-0.07142857142857142,0.4,1.0,0.2,0,97.0,0,2,0.0,1/2_2,825.0,3,16
-4,0,-0.09523809523809523,0.0,3.0,0.6,0,143.0,0,6,0.0,1_0_0_0_2_0,1380.0,2,20
-4,0,-0.09523809523809523,0.0,2.0,0.4,0,61.0,1,3,0.3333333333333333,0_1/4_1,520.0,4,23
-15,0,-0.35714285714285715,0.0,1.0,0.2,0,73.0,0,2,0.0,1/8_3,1087.5,3,15
-3,1,-0.07142857142857142,0.2,2.0,0.4,0,131.5,0,5,0.0,1_0_1/4_0_1/2,740.0,3,23
-4,2,-0.09523809523809523,0.4,1.0,0.2,0,66.5,1,2,0.5,3_1/4,1125.0,3,17
-3,3,-0.07142857142857142,0.6,1.0,0.2,0,185.5,0,3,0.0,2_1/4_1,1400.0,2,13
-1,3,-0.023809523809523808,0.6,1.0,0.2,0,45.0,0,1,0.0,3,700.0,2,10
0,4,0.0,0.8,1.0,0.2,0,129.0,0,2,0.0,2_1,975.0,2,9
8,1,0.19047619047619047,0.2,0.0,0.0,1,-2.0,3,3,1.0,0_1_1/4,520.0,5,30
0,0,0.0,0.0,3.0,0.6,0,54.0,2,5,0.4,1_1/8_1/8_0_1/4,620.0,4,30
-8,1,-0.19047619047619047,0.2,1.0,0.2,0,35.0,1,2,0.5,3_1/2,1200.0,4,24
-1,1,-0.023809523809523808,0.2,1.0,0.2,0,87.0,0,4,0.0,3_0_0_1/8,1490.0,3,21
-3,2,-0.07142857142857142,0.4,1.0,0.2,0,66.0,0,2,0.0,3_1/8,1087.5,3,18
-4,1,-0.09523809523809523,0.2,1.0,0.2,0,185.5,0,3,0.0,1/4_2_1,1400.0,3,15
-3,0,-0.07142857142857142,0.0,2.0,0.4,0,146.5,0,5,0.0,1/4_1/4_0_2_1/8,1170.0,2,20
-2,0,-0.047619047619047616,0.0,4.0,0.8,0,116.5,0,5,0.0,1/8_1/2_1/2_0_1/8,520.0,3,25
12,2,0.2857142857142857,0.4,0.0,0.0,1,-5.5,4,4,1.0,1/4_0_1_0,540.0,4,30
8,0,0.19047619047619047,0.0,0.0,0.0,1,-5.5,3,3,1.0,1/4_1_1/8,550.0,5,34
-1,1,-0.023809523809523808,0.2,2.0,0.4,0,108.0,0,4,0.0,3_0_1/8_0,1490.0,3,17
-8,3,-0.19047619047619047,0.6,2.0,0.4,0,139.5,0,3,0.0,2_0_1,1320.0,2,13
-4,0,-0.09523809523809523,0.0,2.0,0.4,0,149.0,0,4,0.0,1_0_1/4_1/2,720.0,3,17
-1,4,-0.023809523809523808,0.8,5.0,1.0,0,124.0,0,7,0.0,1/4_0_1/8_1/2_0_0_1/2,762.5,2,23
0,3,0.0,0.6,4.0,0.8,0,159.5,0,5,0.0,1/4_1/4_1/8_1/4_1/2,550.0,3,22
-3,0,-0.07142857142857142,0.0,4.0,0.8,0,57.0,1,4,0.25,1/8_1/2_1/2_1/8,500.0,4,28
-1,3,-0.023809523809523808,0.6,3.0,0.6,0,174.5,0,6,0.0,1_0_2_1/8_0_0,1410.0,2,12
-7,1,-0.16666666666666666,0.2,1.0,0.2,0,135.0,0,3,0.0,1_1/2_1/2,800.0,3,17
-1,4,-0.023809523809523808,0.8,2.0,0.4,0,118.0,0,3,0.0,1/4_0_2,1020.0,2,10
-8,2,-0.19047619047619047,0.4,1.0,0.2,0,133.0,0,2,0.0,3_1/2,1200.0,2,11
16,2,0.38095238095238093,0.4,0.0,0.0,1,-4.0,2,2,1.0,1/8_3,1087.5,4,24
-2,3,-0.047619047619047616,0.6,2.0,0.4,0,138.5,0,4,0.0,1/2_1/4_1/8_1,750.0,2,18
-3,1,-0.07142857142857142,0.2,1.0,0.2,0,78.5,1,4,0.25,1/8_1_1/2_0,670.0,4,30
-2,3,-0.047619047619047616,0.6,2.0,0.4,0,181.5,0,6,0.0,1/8_0_0_1_2_0,1410.0,2,13
-1,4,-0.023809523809523808,0.8,1.0,0.2,0,80.0,0,1,0.0,3,700.0,2,7
-2,0,-0.047619047619047616,0.0,1.0,0.2,0,181.0,0,4,0.0,1/2_1_1/8_1,1050.0,3,20
0,3,0.0,0.6,3.0,0.6,0,187.0,0,6,0.0,1/4_1/8_0_1/2_1/2_1/8,620.0,2,16
-3,2,-0.07142857142857142,0.4,1.0,0.2,0,34.5,1,2,0.5,0_3,1065.0,3,18
-4,3,-0.09523809523809523,0.6,2.0,0.4,0,96.5,0,3,0.0,0_1_1,820.0,3,20
-1,0,-0.023809523809523808,0.0,2.0,0.4,0,96.0,0,5,0.0,0_1/2_1/2_1/8_1/4,570.0,4,32
-18,3,-0.42857142857142855,0.6,1.0,0.2,0,87.5,0,2,0.0,3_1/4,1125.0,2,14
-3,0,-0.07142857142857142,0.0,2.0,0.4,0,43.5,1,3,0.3333333333333333,1_1/4_1/8,550.0,4,25
0,5,0.0,1.0,4.0,0.8,0,101.0,0,4,0.0,0_0_3_1/8,1490.0,2,11
-1,4,-0.023809523809523808,0.8,2.0,0.4,0,202.5,0,4,0.0,0_2_1/2_1/2,1320.0,1,7
-20,3,-0.47619047619047616,0.6,1.0,0.2,0,158.0,0,2,0.0,2_2,1350.0,2,9
7,0,0.16666666666666666,0.0,1.0,0.2,1,-5.0,2,2,1.0,2_1/8,712.5,4,22
-3,4,-0.07142857142857142,0.8,3.0,0.6,0,103.0,0,4,0.0,1/2_1/2_0_1/4,520.0,2,18
-7,1,-0.16666666666666666,0.2,2.0,0.4,0,93.5,0,3,0.0,1/2_0_2,1120.0,3,20
-1,2,-0.023809523809523808,0.4,1.0,0.2,0,52.0,0,1,0.0,3,700.0,2,9
0,5,0.0,1.0,4.0,0.8,0,206.5,0,6,0.0,0_2_0_1/4_1/4_1/4,1240.0,2,11
10,2,0.23809523809523808,0.4,0.0,0.0,1,-5.5,3,3,1.0,1_1/2_0,620.0,5,29
-9,0,-0.21428571428571427,0.0,2.0,0.4,0,1.5,2,3,0.6666666666666666,1/4_1_1/8,550.0,4,28
-1,3,-0.023809523809523808,0.6,3.0,0.6,0,202.5,0,6,0.0,0_1/8_2_1_1/8_1/8,1470.0,2,14
-1,4,-0.023809523809523808,0.8,3.0,0.6,0,170.5,0,5,0.0,1/2_1/8_0_1/8_2,1220.0,2,14
-1,4,-0.023809523809523808,0.8,1.0,0.2,0,80.0,0,1,0.0,3,700.0,2,7
-3,1,-0.07142857142857142,0.2,2.0,0.4,0,122.0,0,3,0.0,1/8_1_2,1350.0,2,13
0,2,0.0,0.4,3.0,0.6,0,272.5,0,9,0.0,1/4_1/4_1/2_1/8_1_0_1/8_1/4_0,1300.0,2,19
0,3,0.0,0.6,2.0,0.4,0,163.0,0,7,0.0,1/8_1/2_0_1/4_0_1_0,1012.5,2,21
7,0,0.16666666666666666,0.0,1.0,0.2,1,-5.0,2,2,1.0,1/8_2,712.5,4,23
-3,2,-0.07142857142857142,0.4,3.0,0.6,0,339.0,0,10,0.0,1/2_1/4_0_1_1/2_1/4_1/8_0_1/8_1/8,1487.5,2,21
-1,3,-0.023809523809523808,0.6,2.0,0.4,0,167.5,0,4,0.0,1/2_1/4_1/8_2,1250.0,2,10
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,205.0,0,7,0.0,0_1/8_1/2_0_1/2_1_1/8,1175.0,3,25
-2,3,-0.047619047619047616,0.6,3.0,0.6,0,301.0,0,6,0.0,1_1/2_1/4_1_1/8_1/4,1250.0,2,13
-9,2,-0.21428571428571427,0.4,2.0,0.4,0,80.5,0,2,0.0,1/4_3,1125.0,2,13
-2,4,-0.047619047619047616,0.8,3.0,0.6,0,178.5,0,3,0.0,1_2_1/4,1400.0,2,9
-8,3,-0.19047619047619047,0.6,2.0,0.4,0,184.5,0,5,0.0,1_1/2_1/4_1/4_0,820.0,2,16
-1,0,-0.023809523809523808,0.0,4.0,0.8,0,46.0,2,8,0.25,0_1/8_0_0_1/2_1/8_0_1/8,537.5,5,51
-8,3,-0.19047619047619047,0.6,1.0,0.2,0,132.0,0,2,0.0,2_1/2,825.0,2,11
-1,1,-0.023809523809523808,0.2,1.0,0.2,0,199.5,0,5,0.0,1_2_0_0_1/4,1440.0,2,16
-1,0,-0.023809523809523808,0.0,1.0,0.2,0,273.5,0,6,0.0,1/4_1/4_1/8_1/4_2_1/2,1450.0,2,16
-3,1,-0.07142857142857142,0.2,2.0,0.4,0,210.0,0,6,0.0,0_1/2_1/4_1/4_2_0,1340.0,2,17
-8,0,-0.19047619047619047,0.0,2.0,0.4,0,181.5,0,6,0.0,1/8_0_1/4_0_1/2_2,1290.0,3,22
-4,1,-0.09523809523809523,0.2,1.0,0.2,0,178.5,0,3,0.0,1/4_1_2,1400.0,2,15
-1,0,-0.023809523809523808,0.0,1.0,0.2,0,85.5,0,5,0.0,0_0_1/2_1/2_1/4,540.0,4,34
17,0,0.40476190476190477,0.0,0.0,0.0,1,-5.0,2,2,1.0,1/8_2,712.5,4,22
-1,4,-0.023809523809523808,0.8,1.0,0.2,0,73.0,0,1,0.0,3,700.0,2,8
-2,1,-0.047619047619047616,0.2,1.0,0.2,0,138.5,0,3,0.0,1_1/2_1/4,700.0,3,17
-6,1,-0.14285714285714285,0.2,1.0,0.2,0,76.5,0,3,0.0,0_1/8_3,1470.0,2,15
-8,2,-0.19047619047619047,0.4,1.0,0.2,0,112.0,0,2,0.0,3_1/2,1200.0,3,14
17,1,0.40476190476190477,0.2,0.0,0.0,1,-5.0,2,2,1.0,2_1/8,712.5,4,24
-6,0,-0.14285714285714285,0.0,2.0,0.4,0,118.0,0,3,0.0,1/2_1/8_2,1150.0,3,16
-7,4,-0.16666666666666666,0.8,1.0,0.2,0,165.0,0,2,0.0,3_1,1350.0,2,8
-3,1,-0.07142857142857142,0.2,1.0,0.2,0,24.0,1,2,0.5,1/8_3,1087.5,4,22
-1,4,-0.023809523809523808,0.8,2.0,0.4,0,181.5,0,4,0.0,2_1_1/8_0,1370.0,2,11
-1,4,-0.023809523809523808,0.8,1.0,0.2,0,93.5,0,3,0.0,1/2_0_2,1120.0,2,14
-6,2,-0.14285714285714285,0.4,3.0,0.6,0,203.0,0,5,0.0,2_1/8_1/4_1_0,1470.0,3,20
-1,4,-0.023809523809523808,0.8,4.0,0.8,0,187.5,0,8,0.0,0_0_1/8_1/8_1_1/4_0_1/4,950.0,2,20
-1,4,-0.023809523809523808,0.8,2.0,0.4,0,157.0,0,4,0.0,0_1_2_0,1340.0,2,10
-8,1,-0.19047619047619047,0.2,1.0,0.2,0,105.0,0,2,0.0,1/2_3,1200.0,2,11
-6,0,-0.14285714285714285,0.0,2.0,0.4,0,168.0,0,4,0.0,1/4_1_0_2,1420.0,2,14
-2,3,-0.047619047619047616,0.6,2.0,0.4,0,247.5,0,6,0.0,1_1/2_1/8_1/2_1/4_1/8,1000.0,2,17
-3,2,-0.07142857142857142,0.4,2.0,0.4,0,198.5,0,6,0.0,1/8_1/4_1/8_1/8_1/8_2,1200.0,2,17
-8,2,-0.19047619047619047,0.4,1.0,0.2,0,112.0,0,2,0.0,3_1/2,1200.0,2,13
-3,2,-0.07142857142857142,0.4,2.0,0.4,0,121.0,0,4,0.0,1_1/4_1/2_0,720.0,3,21
-9,2,-0.21428571428571427,0.4,2.0,0.4,0,136.0,0,4,0.0,1/2_0_2_1/4,1220.0,2,13
-4,1,-0.09523809523809523,0.2,1.0,0.2,0,51.5,1,2,0.5,2_1/4,750.0,4,22
-1,2,-0.023809523809523808,0.4,2.0,0.4,0,121.0,0,4,0.0,1/8_1/4_1/4_1,650.0,2,14
-3,3,-0.07142857142857142,0.6,1.0,0.2,0,93.5,0,2,0.0,1/4_2,750.0,2,11
-4,3,-0.09523809523809523,0.6,1.0,0.2,0,115.0,0,2,0.0,1_2,975.0,2,14
-3,1,-0.07142857142857142,0.2,1.0,0.2,0,93.0,0,2,0.0,1_1,600.0,3,16
-3,2,-0.07142857142857142,0.4,2.0,0.4,0,227.5,0,6,0.0,1/4_1/8_1/4_1/8_2_1/4,1300.0,2,17
-2,1,-0.047619047619047616,0.2,1.0,0.2,0,166.5,0,6,0.0,0_1/4_1/8_1/4_1/2_1/2,670.0,3,29
-4,0,-0.09523809523809523,0.0,2.0,0.4,0,191.5,0,5,0.0,1_1_1/2_1/8_0,1070.0,2,20
-1,4,-0.023809523809523808,0.8,1.0,0.2,0,73.0,0,1,0.0,3,700.0,2,9
-4,0,-0.09523809523809523,0.0,1.0,0.2,0,16.5,1,2,0.5,1/4_2,750.0,4,24
-4,0,-0.09523809523809523,0.0,1.0,0.2,0,86.5,0,2,0.0,1/4_2,750.0,3,19
-6,0,-0.14285714285714285,0.0,2.0,0.4,0,34.5,1,3,0.3333333333333333,0_1/8_3,1470.0,3,19
-1,0,-0.023809523809523808,0.0,1.0,0.2,0,101.0,0,3,0.0,1/4_1/4_2,1100.0,3,22
-15,1,-0.35714285714285715,0.2,1.0,0.2,0,55.5,1,2,0.5,0_3,1065.0,3,15
-3,4,-0.07142857142857142,0.8,5.0,1.0,0,339.5,0,9,0.0,1/4_1/4_0_1/2_1/8_0_1/2_1_1/4,1487.5,2,13
-1,4,-0.023809523809523808,0.8,2.0,0.4,0,97.0,0,2,0.0,1/2_2,825.0,2,12
-1,3,-0.023809523809523808,0.6,1.0,0.2,0,66.0,0,1,0.0,3,700.0,2,8
-8,0,-0.19047619047619047,0.0,2.0,0.4,0,135.0,0,5,0.0,1/4_1/8_0_1_1/2,770.0,3,27
8,2,0.19047619047619047,0.4,0.0,0.0,1,-1.5,3,3,1.0,0_1/8_2,970.0,4,28
-1,3,-0.023809523809523808,0.6,2.0,0.4,0,195.5,0,4,0.0,1/2_1/2_2_0,1320.0,2,11
-1,1,-0.023809523809523808,0.2,2.0,0.4,0,152.0,0,7,0.0,1/2_1/4_0_0_0_1/8_1/2,762.5,3,31
-1,0,-0.023809523809523808,0.0,1.0,0.2,0,199.5,0,4,0.0,2_1/4_1_1/8,1450.0,2,16
-6,2,-0.14285714285714285,0.4,1.0,0.2,0,82.0,0,3,0.0,1/2_1_1/8,650.0,3,24
-1,1,-0.023809523809523808,0.2,1.0,0.2,0,223.5,0,4,0.0,1/4_1_1_1/2,1100.0,2,17
-4,3,-0.09523809523809523,0.6,3.0,0.6,0,87.0,0,4,0.0,3_0_1/8_0,1490.0,2,17
-1,2,-0.023809523809523808,0.4,1.0,0.2,0,206.0,0,4,0.0,1/8_1/2_2_1/2,1350.0,1,8
-1,4,-0.023809523809523808,0.8,2.0,0.4,0,230.0,0,4,0.0,1/2_1/2_1/2_1,1000.0,2,11
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,144.0,0,2,0.0,2_2,1350.0,2,12
-6,2,-0.14285714285714285,0.4,2.0,0.4,0,199.5,0,5,0.0,1_2_0_0_1/4,1440.0,2,16
-3,2,-0.07142857142857142,0.4,2.0,0.4,0,255.0,0,6,0.0,1/8_0_1_1/4_1/2_1,1170.0,2,15
-1,4,-0.023809523809523808,0.8,1.0,0.2,0,73.0,0,1,0.0,3,700.0,2,8
-3,2,-0.07142857142857142,0.4,1.0,0.2,0,69.5,0,2,0.0,0_3,1065.0,3,18
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,165.0,0,2,0.0,1_3,1350.0,2,8
-2,1,-0.047619047619047616,0.2,2.0,0.4,0,173.0,0,6,0.0,1/4_1/2_0_1/8_1/8_1/2,620.0,3,24
-2,0,-0.047619047619047616,0.0,1.0,0.2,0,48.0,1,3,0.3333333333333333,1/4_2_0,1020.0,3,23
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,158.0,0,2,0.0,1_3,1350.0,2,8
-13,3,-0.30952380952380953,0.6,2.0,0.4,0,140.0,0,2,0.0,1/2_3,1200.0,2,8
-4,3,-0.09523809523809523,0.6,3.0,0.6,0,142.5,0,3,0.0,1/8_1/4_2,1050.0,2,10
16,1,0.38095238095238093,0.2,0.0,0.0,1,-8.5,2,2,1.0,2_0,690.0,4,21
-1,4,-0.023809523809523808,0.8,2.0,0.4,0,157.0,0,4,0.0,1/2_1/4_2_0,1220.0,2,10
-20,1,-0.47619047619047616,0.2,2.0,0.4,0,86.5,0,2,0.0,1/4_2,750.0,3,15
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,118.0,0,3,0.0,2_1/8_1/2,1150.0,2,14
-3,2,-0.07142857142857142,0.4,3.0,0.6,0,174.5,0,6,0.0,1/4_0_1/2_1/8_0_2,1290.0,2,18
2,0,0.047619047619047616,0.0,1.0,0.2,1,-5.5,4,4,1.0,0_0_1_1/4,540.0,5,38
-4,3,-0.09523809523809523,0.6,1.0,0.2,0,108.5,0,2,0.0,1/4_3,1125.0,2,12
-7,2,-0.16666666666666666,0.4,2.0,0.4,0,142.0,0,3,0.0,1/8_1_1,850.0,3,15
-7,1,-0.16666666666666666,0.2,2.0,0.4,0,128.0,0,3,0.0,1/2_1_1/2,800.0,3,18
-3,0,-0.07142857142857142,0.0,2.0,0.4,0,2.0,1,2,0.5,2_1/8,712.5,4,24
-3,4,-0.07142857142857142,0.8,3.0,0.6,0,90.5,0,3,0.0,3_0_1/8,1470.0,2,9
16,1,0.38095238095238093,0.2,0.0,0.0,1,-1.5,2,2,1.0,0_2,690.0,3,19
-2,3,-0.047619047619047616,0.6,2.0,0.4,0,111.5,0,3,0.0,1/8_3_0,1470.0,2,12
-3,2,-0.07142857142857142,0.4,3.0,0.6,0,194.5,0,6,0.0,1/8_1/2_1/8_1/4_1/8_1,850.0,3,24
-3,0,-0.07142857142857142,0.0,1.0,0.2,0,153.5,0,3,0.0,1/4_2_1/2,1200.0,3,18
0,1,0.0,0.2,3.0,0.6,0,134.5,0,8,0.0,0_1/8_1/2_0_1/4_0_0_1/2,787.5,3,30
-10,1,-0.23809523809523808,0.2,2.0,0.4,0,47.0,1,3,0.3333333333333333,1_1/4_0,520.0,4,27
-7,3,-0.16666666666666666,0.6,1.0,0.2,0,123.0,0,2,0.0,1_3,1350.0,2,13
-1,3,-0.023809523809523808,0.6,1.0,0.2,0,66.0,0,1,0.0,3,700.0,2,7
-6,2,-0.14285714285714285,0.4,2.0,0.4,0,206.5,0,5,0.0,0_1/4_1/2_1/4_2,1320.0,2,18
-8,0,-0.19047619047619047,0.0,2.0,0.4,0,152.5,0,5,0.0,1_1/2_1/4_0_0,740.0,3,21
-1,4,-0.023809523809523808,0.8,1.0,0.2,0,80.0,0,1,0.0,3,700.0,2,7
-2,3,-0.047619047619047616,0.6,3.0,0.6,0,196.0,0,6,0.0,1/4_1/4_2_1/2_0_0,1340.0,2,18
-2,3,-0.047619047619047616,0.6,1.0,0.2,0,151.0,0,2,0.0,2_2,1350.0,2,10
-5,0,-0.11904761904761904,0.0,2.0,0.4,0,142.5,0,4,0.0,1/4_1/4_1/4_1,700.0,4,27
-8,2,-0.19047619047619047,0.4,1.0,0.2,0,98.0,0,2,0.0,1/2_3,1200.0,3,16
-2,4,-0.047619047619047616,0.8,3.0,0.6,0,244.5,0,5,0.0,0_1/8_1_1_1,1270.0,2,10
-2,2,-0.047619047619047616,0.4,2.0,0.4,0,83.5,0,3,0.0,3_1/8_0,1470.0,2,14
-3,1,-0.07142857142857142,0.2,1.0,0.2,0,72.5,0,2,0.0,2_1/4,750.0,3,18
-3,2,-0.07142857142857142,0.4,2.0,0.4,0,301.0,0,8,0.0,0_1/4_1/4_1/4_1/2_1_1/4_0,1300.0,2,17
-10,0,-0.23809523809523808,0.0,2.0,0.4,0,192.5,0,6,0.0,1_0_0_1/8_1/4_2,1490.0,3,24
-4,1,-0.09523809523809523,0.2,2.0,0.4,0,96.5,0,3,0.0,1_0_1,820.0,2,15
-1,1,-0.023809523809523808,0.2,2.0,0.4,0,132.0,0,4,0.0,1/2_2_0_0,1140.0,3,19
-1,3,-0.023809523809523808,0.6,1.0,0.2,0,66.0,0,1,0.0,3,700.0,2,9
-3,0,-0.07142857142857142,0.0,2.0,0.4,0,216.0,0,6,0.0,1/8_0_1/2_1/2_1_1/4,970.0,2,22
-13,3,-0.30952380952380953,0.6,2.0,0.4,0,133.0,0,2,0.0,1/2_3,1200.0,2,9
-1,4,-0.023809523809523808,0.8,2.0,0.4,0,262.0,0,6,0.0,1_0_1/2_1_1/2_0,1240.0,1,10
-9,4,-0.21428571428571427,0.8,2.0,0.4,0,136.0,0,2,0.0,1_2,975.0,2,9
-1,4,-0.023809523809523808,0.8,4.0,0.8,0,94.0,0,5,0.0,0_3_0_0_0,1480.0,2,13
1,0,0.023809523809523808,0.0,1.0,0.2,1,-5.5,3,3,1.0,0_1_1/2,620.0,6,38
-10,1,-0.23809523809523808,0.2,2.0,0.4,0,50.5,1,3,0.3333333333333333,1_1/8_1/4,550.0,4,28
2,0,0.047619047619047616,0.0,1.0,0.2,1,-5.5,4,4,1.0,1_0_1/8_1/2,670.0,6,40
12,0,0.2857142857142857,0.0,1.0,0.2,1,-6.0,3,3,1.0,1/8_1_1/8,500.0,4,24
-3,3,-0.07142857142857142,0.6,1.0,0.2,0,86.5,0,2,0.0,1/4_2,750.0,2,13
-8,2,-0.19047619047619047,0.4,1.0,0.2,0,112.0,0,2,0.0,1/2_3,1200.0,2,13
-2,3,-0.047619047619047616,0.6,3.0,0.6,0,192.0,0,5,0.0,1/2_0_1/8_1/4_2,1270.0,2,15
-1,4,-0.023809523809523808,0.8,2.0,0.4,0,125.0,0,2,0.0,2_1/2,825.0,2,9
-1,0,-0.023809523809523808,0.0,1.0,0.2,0,125.0,0,3,0.0,2_1/2_1/8,1150.0,3,17
-4,3,-0.09523809523809523,0.6,1.0,0.2,0,94.5,0,2,0.0,1/4_3,1125.0,2,13
-2,2,-0.047619047619047616,0.4,1.0,0.2,0,165.0,0,2,0.0,1_3,1350.0,2,9
-3,2,-0.07142857142857142,0.4,2.0,0.4,0,124.5,0,5,0.0,0_1_1/4_1/4_1/8,670.0,2,20
-2,0,-0.047619047619047616,0.0,3.0,0.6,0,109.5,0,7,0.0,0_1/8_1/8_1/2_0_1/8_1/4,612.5,4,39
-6,0,-0.14285714285714285,0.0,1.0,0.2,0,33.0,2,3,0.6666666666666666,1_1/2_1/8,650.0,4,28
-8,2,-0.19047619047619047,0.4,1.0,0.2,0,112.0,0,2,0.0,1/2_3,1200.0,2,13
-4,0,-0.09523809523809523,0.0,2.0,0.4,0,131.5,0,4,0.0,1/4_1/8_1/2_1,750.0,3,24
-1,1,-0.023809523809523808,0.2,1.0,0.2,0,108.0,0,4,0.0,3_1/8_0_0,1490.0,2,16
-1,0,-0.023809523809523808,0.0,3.0,0.6,0,84.5,0,8,0.0,1/8_1/8_1/2_0_0_1/8_1/8_0,575.0,4,49
13,1,0.30952380952380953,0.2,0.0,0.0,1,-13.0,5,5,1.0,1/8_0_1_1/8_0,540.0,4,32
0,5,0.0,1.0,2.0,0.4,0,129.5,0,2,0.0,1/4_3,1125.0,2,8
-2,2,-0.047619047619047616,0.4,2.0,0.4,0,90.5,0,3,0.0,3_1/8_0,1470.0,2,13
-1,2,-0.023809523809523808,0.4,1.0,0.2,0,38.0,0,1,0.0,3,700.0,2,11
-2,1,-0.047619047619047616,0.2,2.0,0.4,0,96.0,0,5,0.0,1_1/4_1/8_0_1/8,620.0,4,29
-2,3,-0.047619047619047616,0.6,2.0,0.4,0,209.5,0,5,0.0,1/8_1/8_1/2_1/4_2,1300.0,2,15
-3,3,-0.07142857142857142,0.6,4.0,0.8,0,99.5,0,4,0.0,0_1_1/2_1/8,670.0,3,23
-2,3,-0.047619047619047616,0.6,3.0,0.6,0,185.0,0,5,0.0,0_1/2_2_0_1/2,1340.0,2,12
-3,2,-0.07142857142857142,0.4,2.0,0.4,0,72.5,0,4,0.0,0_1/4_0_2,1040.0,3,24
-4,3,-0.09523809523809523,0.6,1.0,0.2,0,265.5,0,5,0.0,0_1_1/2_1/2_1,1220.0,2,10
12,1,0.2857142857142857,0.2,0.0,0.0,1,-6.0,3,3,1.0,1/8_1/8_1,500.0,4,27
0,0,0.0,0.0,4.0,0.8,0,75.0,1,5,0.2,1/8_0_1/4_1/8_1,620.0,3,26
-4,3,-0.09523809523809523,0.6,2.0,0.4,0,178.0,0,4,0.0,1/2_2_1/2_1/8,1350.0,2,17
-1,3,-0.023809523809523808,0.6,2.0,0.4,0,100.0,0,2,0.0,1_1,600.0,2,12
-3,1,-0.07142857142857142,0.2,2.0,0.4,0,157.0,0,6,0.0,0_0_1_0_0_2,1380.0,2,14
-8,0,-0.19047619047619047,0.0,2.0,0.4,0,44.0,1,2,0.5,2_1/8,712.5,4,22
-7,3,-0.16666666666666666,0.6,2.0,0.4,0,189.0,0,4,0.0,1/4_0_1_2,1420.0,2,9
-3,1,-0.07142857142857142,0.2,2.0,0.4,0,149.0,0,5,0.0,1/8_1/8_1_1/4_1/4,700.0,3,21
-3,0,-0.07142857142857142,0.0,1.0,0.2,0,38.0,1,2,0.5,3_1/8,1087.5,3,20
-3,0,-0.07142857142857142,0.0,3.0,0.6,0,99.5,0,4,0.0,1/2_1/4_1/2_1/8,550.0,4,27
-18,3,-0.42857142857142855,0.6,1.0,0.2,0,87.5,0,2,0.0,3_1/4,1125.0,3,16
-13,3,-0.30952380952380953,0.6,2.0,0.4,0,112.0,0,2,0.0,1/2_3,1200.0,2,10
-12,3,-0.2857142857142857,0.6,2.0,0.4,0,234.5,0,5,0.0,1/8_1/2_1/2_2_1/4,1450.0,2,16
-8,1,-0.19047619047619047,0.2,1.0,0.2,0,112.0,0,2,0.0,3_1/2,1200.0,2,12
-3,0,-0.07142857142857142,0.0,1.0,0.2,0,23.0,1,2,0.5,1/8_2,712.5,5,27
-2,4,-0.047619047619047616,0.8,3.0,0.6,0,108.0,0,4,0.0,0_3_0_1/8,1490.0,2,12
0,4,0.0,0.8,3.0,0.6,0,160.0,0,4,0.0,2_1/2_1/8_1/8,1200.0,2,10
-1,4,-0.023809523809523808,0.8,2.0,0.4,0,142.0,0,3,0.0,1/2_1_1/2,800.0,2,15
-4,1,-0.09523809523809523,0.2,1.0,0.2,0,66.5,1,2,0.5,3_1/4,1125.0,3,20
-1,4,-0.023809523809523808,0.8,3.0,0.6,0,149.0,0,4,0.0,1/8_1_1/8_1,900.0,2,16
-3,2,-0.07142857142857142,0.4,1.0,0.2,0,62.5,0,2,0.0,0_3,1065.0,3,15
0,2,0.0,0.4,2.0,0.4,0,233.0,0,10,0.0,1/4_1/8_1/4_1/4_1/8_1/8_1/4_1/8_0_0,800.0,2,25
-1,4,-0.023809523809523808,0.8,1.0,0.2,0,73.0,0,1,0.0,3,700.0,2,8
