party_hp,party_extras,frac_party_hp,frac_party_extras,num_party_down,frac_party_down,success,enemies_hp,num_enemies_down,num_enemies,frac_enemies_down,CRs,totalXP,num_rounds,num_turns
8,0,0.19047619047619047,0.0,0.0,0.0,1,-2.0,5,5,1.0,1/4_1/4_1/8_1/4_0,370.0,5,43
0,0,0.0,0.0,4.0,0.8,0,1.5,3,4,0.75,1/4_1/4_1/4_1/8,350.0,6,35
29,4,0.6904761904761905,0.8,0.0,0.0,1,-6.5,3,3,1.0,1/2_1/8_0,270.0,3,18
22,1,0.5238095238095238,0.2,0.0,0.0,1,-20.0,2,2,1.0,1/8_1,337.5,4,21
30,5,0.7142857142857143,1.0,0.0,0.0,1,-6.5,4,4,1.0,0_0_1/2_0,260.0,3,18
21,0,0.5,0.0,0.0,0.0,1,-2.5,5,6,0.8333333333333334,0_1/4_0_1/8_1/4_0,310.0,4,36
36,5,0.8571428571428571,1.0,0.0,0.0,1,-2.5,2,2,1.0,1_0,315.0,2,11
24,3,0.5714285714285714,0.6,0.0,0.0,1,-3.0,5,5,1.0,1/4_1/8_0_1/8_1/8,270.0,4,29
29,4,0.6904761904761905,0.8,0.0,0.0,1,-6.5,5,5,1.0,1/8_0_1/2_0_0,310.0,3,25
27,2,0.6428571428571429,0.4,0.0,0.0,1,-6.5,3,3,1.0,1/2_0_1/8,270.0,2,15
24,2,0.5714285714285714,0.4,0.0,0.0,1,-6.0,3,3,1.0,0_1/2_1/4,320.0,4,23
29,3,0.6904761904761905,0.6,0.0,0.0,1,-6.5,3,3,1.0,1/8_0_1/2,270.0,4,22
-1,0,-0.023809523809523808,0.0,1.0,0.2,0,50.0,1,4,0.25,1/2_1/4_0_1/8,370.0,4,32
23,3,0.5476190476190477,0.6,0.0,0.0,1,-6.0,2,2,1.0,1_1/8,337.5,4,20
-2,0,-0.047619047619047616,0.0,1.0,0.2,0,29.0,2,4,0.5,1/8_1/4_1/2_0,370.0,4,34
29,2,0.6904761904761905,0.4,0.0,0.0,1,-6.0,2,2,1.0,1_1/8,337.5,3,16
2,0,0.047619047619047616,0.0,2.0,0.4,1,-5.5,4,4,1.0,1/4_1/4_1/8_1/4,350.0,6,42
24,1,0.5714285714285714,0.2,0.0,0.0,1,-3.0,4,6,0.6666666666666666,0_0_1/4_0_1/8_1/8,260.0,3,28
16,0,0.38095238095238093,0.0,0.0,0.0,1,-2.5,6,6,1.0,1/8_0_0_1/4_1/4_0,310.0,5,44
10,0,0.23809523809523808,0.0,0.0,0.0,1,-6.0,2,2,1.0,1/2_1/2,300.0,4,25
22,1,0.5238095238095238,0.2,0.0,0.0,1,-13.0,6,6,1.0,1/4_0_0_0_0_1/4,280.0,4,30
19,0,0.4523809523809524,0.0,0.0,0.0,1,-2.5,3,4,0.75,1/4_0_1/4_1/8,270.0,3,24
20,3,0.47619047619047616,0.6,0.0,0.0,1,-2.5,3,3,1.0,1/4_1/8_1/2,350.0,4,28
16,1,0.38095238095238093,0.2,0.0,0.0,1,-2.5,2,2,1.0,1_0,315.0,3,18
22,0,0.5238095238095238,0.0,0.0,0.0,1,-2.5,4,4,1.0,1/2_0_0_1/4,340.0,3,23
23,3,0.5476190476190477,0.6,0.0,0.0,1,-6.0,2,2,1.0,1_1/8,337.5,3,19
19,3,0.4523809523809524,0.6,0.0,0.0,1,-6.0,3,3,1.0,1/4_1/8_1/4,250.0,4,24
24,2,0.5714285714285714,0.4,0.0,0.0,1,-2.5,3,3,1.0,1/2_1/8_1/4,350.0,4,23
22,2,0.5238095238095238,0.4,0.0,0.0,1,-2.5,2,2,1.0,1_0,315.0,3,17
23,1,0.5476190476190477,0.2,0.0,0.0,1,-6.0,2,2,1.0,1_1/8,337.5,3,17
16,1,0.38095238095238093,0.2,0.0,0.0,1,-6.0,4,4,1.0,1/8_1/8_1/4_1/4,300.0,4,32
30,3,0.7142857142857143,0.6,0.0,0.0,1,-6.5,3,3,1.0,0_1/8_1/2,270.0,3,16
25,1,0.5952380952380952,0.2,0.0,0.0,1,-10.0,5,5,1.0,1/8_0_1/8_1/4_1/8,270.0,3,24
23,1,0.5476190476190477,0.2,0.0,0.0,1,-6.0,2,2,1.0,1/8_1,337.5,3,18
24,2,0.5714285714285714,0.4,0.0,0.0,1,-6.5,7,7,1.0,1/8_1/4_0_0_0_0_1/8,350.0,4,31
22,3,0.5238095238095238,0.6,0.0,0.0,1,-6.0,2,2,1.0,1_1/8,337.5,4,21
17,3,0.40476190476190477,0.6,0.0,0.0,1,-6.0,2,2,1.0,1_1/8,337.5,3,20
23,3,0.5476190476190477,0.6,0.0,0.0,1,-3.0,5,5,1.0,0_1/2_0_1/8_1/8,340.0,4,29
22,2,0.5238095238095238,0.4,0.0,0.0,1,-6.0,2,2,1.0,1/8_1,337.5,4,20
5,0,0.11904761904761904,0.0,1.0,0.2,1,-6.0,4,4,1.0,1/2_1/4_1/8_0,370.0,5,33
20,2,0.47619047619047616,0.4,0.0,0.0,1,-2.5,3,3,1.0,1/4_1/2_1/8,350.0,4,26
19,4,0.4523809523809524,0.8,0.0,0.0,1,-6.0,2,2,1.0,1/2_1/2,300.0,4,23
22,2,0.5238095238095238,0.4,0.0,0.0,1,-6.0,2,2,1.0,1_1/8,337.5,4,23
23,3,0.5476190476190477,0.6,0.0,0.0,1,-6.5,3,3,1.0,0_1/2_1/8,270.0,3,22
20,0,0.47619047619047616,0.0,0.0,0.0,1,-6.0,6,6,1.0,1/8_0_0_1/4_1/8_1/4,340.0,5,38
23,4,0.5476190476190477,0.8,0.0,0.0,1,-2.5,2,2,1.0,0_1,315.0,3,19
15,0,0.35714285714285715,0.0,0.0,0.0,1,-2.5,6,6,1.0,1/8_1/8_1/4_1/8_1/4_0,370.0,5,43
23,4,0.5476190476190477,0.8,0.0,0.0,1,-3.0,5,5,1.0,1/8_0_1/8_1/2_0,340.0,4,30
18,2,0.42857142857142855,0.4,0.0,0.0,1,-6.5,8,8,1.0,0_0_0_1/8_1/4_0_0_0,337.5,3,27
21,1,0.5,0.2,0.0,0.0,1,-6.5,6,6,1.0,1/8_0_1/8_1/8_0_1/4,290.0,4,36
23,1,0.5476190476190477,0.2,0.0,0.0,1,-6.5,6,6,1.0,1/4_1/8_1/8_0_0_1/8,290.0,3,26
-1,1,-0.023809523809523808,0.2,1.0,0.2,0,1.0,1,2,0.5,1/2_1/2,300.0,5,29
10,2,0.23809523809523808,0.4,0.0,0.0,1,-13.0,2,2,1.0,1/2_1/2,300.0,5,27
24,0,0.5714285714285714,0.0,0.0,0.0,1,-2.5,3,3,1.0,1/4_1/8_1/2,350.0,4,24
